id,name,slug,cashback,birbonus,umico_bonus,categories,cities,installments,max_taksit_month,payment_methods,is_bnpl,has_barcode,phone,website,instagram,facebook,voen,image_url,order,created_at,updated_at,published_at
73,Aysberq,aysberq,,2,,Elektronika və Texnika,,,,,True,True,,,https://www.instagram.com/aysberg_elektronika/,https://www.facebook.com/share/18g6GBbJFx/?mibextid=wwXIfr,2304695442,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Aysberq_f458470b65.jpg,,,2026-01-16T07:01:29.066Z,2025-10-09T17:51:16.943Z
19536,Mazzolari Parfum,mazzolari-parfum,,2,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/mazzolaribaku/,,1506444431,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Mazzolari_Parfum_0124c4ee4d.jpg,,2026-01-15T17:00:08.991Z,2026-01-16T12:28:27.761Z,2026-01-16T12:28:27.744Z
19554,Nəcibə Butik,n-cib-butik,,2,,Geyim; Ayaqqabı və çanta,,,,,,True,,,https://www.instagram.com/naciba_butik/reels/,,8300209352,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/N_cib_Butik_d03f27c2d8.png,,2026-01-21T07:41:31.588Z,2026-01-22T13:35:02.967Z,2026-01-22T13:35:02.899Z
19555,LEGION AVTO,legion-avto,,2,,Avto,,,,,,True,,,,,3105207332,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/LEGION_AVTO_a3a185c65f.jpg,,2026-01-21T10:53:10.684Z,2026-01-23T07:10:13.604Z,2026-01-23T07:10:13.587Z
19528,Memoria Cafe,memoria-cafe,,1,,Restoran,,,,,,True,,,,,2907806212,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Memoria_Cafe_b0576857bb.png,,2026-01-14T20:31:36.106Z,2026-01-19T12:21:16.061Z,2026-01-19T12:21:16.048Z
19625,Pivnuşka,pivnuska,,2,,Restoran,,,,,,True,,,https://www.instagram.com/pivnuska?igsh=MWJremRoeHE4czZq,,7508851052,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Pivnuska_2c6ef38102.png,,2026-02-10T05:34:12.384Z,2026-02-11T12:16:44.327Z,2026-02-11T12:16:44.313Z
19549,Çistka Baku,cistka-baku,,2,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,True,,,https://www.instagram.com/cistka_baku/,,6001854712,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Cistka_Baku_561c512ad5.png,,2026-01-19T13:19:22.446Z,2026-01-21T07:19:27.656Z,2026-01-21T07:19:27.642Z
19548,ROBELLA,robella,,1,,Geyim,,,,,,True,,,,,2001232332,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/ROBELLA_24b06b4672.png,,2026-01-19T12:35:16.894Z,2026-01-21T07:23:21.100Z,2026-01-21T07:23:21.086Z
19558,Avtoexpress,avtoexpress,,5,,Avto,,,,,,True,,,https://www.instagram.com/avtoexpress.az?igsh=endqNjNxNTllYW95,,1008187022,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/avtoexpress_1_9154b58e81.jpg,,2026-01-21T13:28:04.688Z,2026-01-23T06:04:06.526Z,2026-01-23T06:04:06.498Z
19543,AEM Lighting,aem-lighting,,2,,Çılçıraqlar və işıqlandırma avadanlıqları,,,,,,True,,,https://www.instagram.com/aem.lighting?igsh=YjBlb2lvankxYW9m,,1805987081,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/AEM_Lighting_ec94542103.jpg,,2026-01-19T07:01:00.291Z,2026-01-21T08:39:51.384Z,2026-01-21T08:39:51.373Z
19544,Manuella Cosmetics,manuella-cosmetics,,5,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/gunesim_cosmetic/,,1001713282,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Manuella_Cosmetics_fa66c6b5f0.png,,2026-01-19T08:27:08.740Z,2026-01-21T08:40:47.600Z,2026-01-21T08:40:47.587Z
19560,Samsung electronica,samsung-electronica,,2,,Elektronika və Texnika,,,,,,True,,,,,4101978092,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/dac9a2c9_89c9_4238_bfe6_94f4c1fe2284_squared_1_6e33682e1e.png,,2026-01-22T07:21:00.770Z,2026-01-23T12:58:39.601Z,2026-01-23T12:58:39.438Z
19552,Apple Store,apple-store,,2,,Elektronika və Texnika,,,,,,True,,,,,5500322672,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Apple_Store_5db02ddb50.png,,2026-01-21T06:54:08.015Z,2026-01-21T13:17:27.660Z,2026-01-21T13:17:27.628Z
19556,Elit electronics,elit-electronics-1,,2,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/elit.electronics68?igsh=MXByYm1lMWZwazhvaQ==,,0700220032,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Elit_electronics_9635d3f2b7.jpg,,2026-01-21T11:37:08.746Z,2026-01-21T13:27:27.291Z,2026-01-21T13:27:27.271Z
19540,İNCİGÖZ,incig-oe-z,,1,,Tibb,,,,,,True,,,,,2701821011,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/140547ab_7cf5_4e4a_b1ec_67b224743f13_1_539b8751b8.png,,2026-01-16T13:05:25.779Z,2026-01-22T05:22:21.474Z,2026-01-22T05:22:21.456Z
19557,Garage Kulinariya,garage-kulinariya,,2,,Şirniyyat evi,,,,,,True,,,https://www.instagram.com/garage_kulinariya/,,1307571442,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/image_43_1_3907f123ca.png,,2026-01-21T13:02:26.808Z,2026-01-22T05:44:47.096Z,2026-01-22T05:44:47.081Z
19550,Bookmart,bookmart,,2,,Kitab və Dəftərxana Ləvazimatları,,,,,,True,,https://bookmart.az/,https://www.instagram.com/bookmart.az/,,2601632082,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/bookmart_az_1601712042.jpg,,2026-01-21T06:17:23.941Z,2026-01-22T06:02:54.015Z,2026-01-22T06:02:53.955Z
19532,XAN HEATING SYSTEMS,xan-heating-systems,,1,,Ev aksessuarları; Məişət əşyaları; İstilik sistemləri,,,,,,True,,,,,8504924161,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/f0c89eed_38a0_40ee_a4b2_8f132c8c314c_1_ad5fe6c01d.png,,2026-01-15T13:02:26.483Z,2026-01-22T10:21:37.996Z,2026-01-22T10:21:37.966Z
19537,NEOHOME,neohome,,1,,Elektronika və Texnika,,,,,,True,,,,,7703871562,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/NEOHOME_d87d882275.png,,2026-01-15T18:20:21.260Z,2026-01-22T10:37:25.690Z,2026-01-22T10:37:25.470Z
19561,SMARTECS.AZ,smartecs-az-1,,2,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/smartecs.az/,,6404689952,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/SMARTECS_AZ_7e9a247d68.jpg,,2026-01-22T11:02:19.311Z,2026-01-22T11:02:21.471Z,2026-01-22T11:02:20.986Z
19542,Xan auto,xan-auto,,2,,Avto,,,,,,True,,,https://www.instagram.com/xanauto.az/,,3105225652,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Xan_auto_dd07e94b66.jpg,,2026-01-19T06:22:33.817Z,2026-01-22T11:02:23.436Z,2026-01-22T11:02:23.418Z
19541,Dadlı,dadli,,2,,Restoran,,,,,,True,,,https://www.instagram.com/dadli_shemkir?igsh=NnQycWd5dTRwYjIz,,1301896552,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Logo_Dadli_squared_1_bb033ddd56.png,,2026-01-19T05:30:04.679Z,2026-01-23T06:14:10.797Z,2026-01-23T06:14:10.707Z
19546,TİZİANE BOUTİQUE,tiziane-boutique,,1,,Geyim,,,,,,True,,,,,6701764312,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/bb21d17a_663f_4941_a49b_70f0c11b624d_1_b998004b44.png,,2026-01-19T10:27:01.235Z,2026-01-23T06:24:15.470Z,2026-01-23T06:24:15.454Z
19545,Azumi Motors,azumi-motors,,2,,Avto,,,,,,True,,,,,1008022251,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Azumi_Motors_c536fa9cb3.png,,2026-01-19T10:12:54.103Z,2026-01-23T07:07:15.506Z,2026-01-23T07:07:15.484Z
19559,BOL BUXAR,bol-buxar,,1,,Supermarket,,,,,,True,,,,,0201758112,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/778ced6c_8b62_44f3_a472_4215271e2a8e_1_e0cd2dae36.png,,2026-01-21T13:34:53.208Z,2026-01-23T13:38:19.305Z,2026-01-23T13:38:19.278Z
19626,Kombiçi.Az,kombici-az,,2,,İstilik sistemləri,,,,,,True,,,https://www.instagram.com/kombici.az/reels/,,1703700121,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/IMG_20260202_WA_0058_squared_1_d6fab286f1.png,,2026-02-10T05:45:38.096Z,2026-02-13T13:09:03.549Z,2026-02-13T13:09:03.535Z
197,Division,division,,4,,Elektronika və Texnika,,,,,,True,,http://division.az/,https://www.instagram.com/division.az?igsh=MXByMzJwcDIwdHRhbA==,https://www.facebook.com/divisionstores/,1801522491,,,,2026-01-21T07:57:57.602Z,2025-10-09T17:51:16.943Z
484,My Parfumes,my-parfumes,,3,,Parfümeriya və Kosmetika,,,,,,True,,https://www.myparfumes.az/,https://www.instagram.com/my_parfumes_baku?igsh=YjJidWY3Mmx6ejBr,https://www.facebook.com/MyParfumes.azGroup/,1703092721,,,,2026-01-21T08:16:18.262Z,2025-10-09T17:51:16.943Z
19539,Mehrab  Kids,mehrab-kids,,2,,Geyim,,,,,,True,,,https://www.instagram.com/mehrab.kids?igsh=MWdmbWo5aG45MzM4NQ==,,1802773722,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Mehrab_Kids_234587f3a6.jpg,,2026-01-15T20:18:34.142Z,2026-01-22T12:30:22.610Z,2026-01-22T12:30:22.580Z
19534,KONFORT MEBEL,konfort-mebel,,1,,Mebel,,,,,,True,,,,,1903298472,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/KONFORT_MEBEL_289043b2c2.png,,2026-01-15T14:35:13.822Z,2026-01-16T13:52:33.139Z,2026-01-16T13:52:33.128Z
19538,Moda Butik,moda-butik,,2,,Geyim,,,,,,True,,,https://www.instagram.com/moda._butik_?igsh=MXRjdHhkNTc0aTJhZA==,,1903823662,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Moda_Butik_b8231b2a19.jpg,,2026-01-15T20:02:36.204Z,2026-01-23T08:42:13.823Z,2026-01-23T08:42:13.800Z
19570,Doğal Yuyucu Vasitələr,dogal-yuyucu-vasit-l-r,,2,,Kimyəvi təmizləmə,,,,,,True,,,,,1605521161,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/PHOTO_2026_01_13_09_30_57_1_25e7fe03b6.jpg,,2026-01-27T05:58:56.232Z,2026-01-27T07:39:17.732Z,2026-01-27T07:39:17.700Z
19563,Anbaras Mebel,anbaras-mebel,,2,,Mebel,,,,,,True,,,https://www.instagram.com/anbarasmebel/?hl=en,,1602134812,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Anbaras_Mebel_0fb96e2b76.png,,2026-01-23T08:26:32.096Z,2026-01-23T13:30:14.605Z,2026-01-23T13:30:14.531Z
19565,Avtopark.,avtopark,,2,,Avto,,,,,,True,,,,,1301961832,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Avtopark_085613ac6c.jpg,,2026-01-23T09:25:25.369Z,2026-01-23T13:34:53.316Z,2026-01-23T13:34:47.402Z
19562,Motorexpert,motorexpert,,2,,Avto,,,,,,True,,,https://www.instagram.com/motorexpert_yag_evi?igsh=MWlraWN4enJiamZtOA==,,2202629742,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Chat_GPT_Image_21_Oca_2026_11_05_01_1_squared_1_66f1ffe957.png,,2026-01-23T07:12:12.712Z,2026-01-23T13:41:55.541Z,2026-01-23T13:41:55.506Z
19564,Hədiyyələr  Aləmi,h-diyy-l-r-al-mi-1,,1,,Güllər və hədiyyələr,,,,,,True,,,,,5200135992,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/H_diyy_l_r_Al_mi_cb5fb96a67.png,,2026-01-23T08:36:45.745Z,2026-01-26T10:11:51.109Z,2026-01-26T10:11:51.019Z
19566,ŞƏMS BUTİK,s-ms-butik,,1,,Geyim,,,,,,True,,,,,1305248382,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/S_MS_BUTIK_631cb190f4.png,,2026-01-23T10:28:38.724Z,2026-01-26T10:20:39.256Z,2026-01-26T10:20:39.221Z
19627,V.MAX Elektroniks,v-max-elektroniks,,1,,Elektronika və Texnika,,,,,,True,,,,,1305473811,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/V_MAX_Elektroniks_caa8bcc79c.jpg,,2026-02-10T06:25:19.146Z,2026-02-11T12:04:00.967Z,2026-02-11T12:04:00.945Z
19569,Bakcell İmişli,bakcell-imisli,,2,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/topdancell/,,5500459852,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Bakcell_Imisli_1_1f6b54d8a5.png,,2026-01-26T10:26:01.742Z,2026-01-26T10:28:33.302Z,2026-01-26T10:28:09.774Z
19568,RS Baku.,rs-baku-1,,2,,Elektronika və Texnika,,,,,,True,,,https://www.instagram.com/rs__baku/,,7201596632,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/RS_Baku_1c560a8c59.png,,2026-01-26T07:38:40.160Z,2026-01-26T12:44:15.043Z,2026-01-26T12:44:15.031Z
19567,SES QOSA,ses-qosa,,1,,Restoran,,,,,,True,,,,,3601913372,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/891f3d32_0202_4b7a_8cb4_cafa4f1c2396_1_f089d627f3.png,,2026-01-26T05:51:42.481Z,2026-01-26T13:30:28.679Z,2026-01-26T13:30:28.612Z
19582,Nuray Mebel,nuray-mebel,,2,,Mebel,,,,,,True,,,https://www.instagram.com/nuray_mebell_/,,4100491052,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Nuray_Mebel_39f307e787.jpg,,2026-01-28T06:21:30.982Z,2026-01-28T06:25:07.940Z,2026-01-28T06:24:35.142Z
19571,Still Mobilya,still-mobilya,,2,,Mebel,,,,,,True,,,https://www.instagram.com/stil.mobilya.az/,,2004524792,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Still_Mobilya_2d43f9ead5.jpg,,2026-01-27T07:34:35.401Z,2026-01-28T07:16:19.085Z,2026-01-28T07:16:19.059Z
19572,BEFO.,befo,,2,,Kompüter,,,,,,True,,,https://www.instagram.com/befo_elektronika?igsh=MTVzMDZmY3g2YThjMQ==,,1501844282,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/BEFO_21120130c9.png,,2026-01-27T08:16:32.996Z,2026-01-28T07:30:34.265Z,2026-01-28T07:30:34.243Z
19575,ANTROL FURNİTURE,antrol-furniture,,2,,Mebel,,,,,,True,,,https://www.instagram.com/antrol_furniture/,,1807259061,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/IMG_20260126_WA_0041_squared_1_57d6ab2aff.png,,2026-01-27T12:03:25.627Z,2026-01-28T12:05:14.051Z,2026-01-28T12:05:14.027Z
19583,OM-Tech,om-tech,,2,,Elektronika və Texnika,,,,,,True,,,,,1008164062,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Omtech_2_1_17e0534a18.png,,2026-01-28T06:36:03.380Z,2026-01-28T13:11:02.839Z,2026-01-28T13:11:02.817Z
19587,Reyhan Kids Store,reyhan-kids-store,,2,,Geyim; Uşaqlar üçün,,,,,,True,,,https://www.instagram.com/reyhan.kidstore/,,1309419542,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/522391439_18048443273542487_159136738028211231_n_2_1_a1c059faa1.jpg,,2026-01-28T11:06:36.135Z,2026-01-28T13:40:25.820Z,2026-01-28T13:40:25.795Z
19588,Cinema Club Academy,cinema-club-academy,,3,,Digər,,,,,,True,,,https://www.instagram.com/cinemaclabacademy/,,2009413321,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/cinema_club_academy_1_e36738c667.jpg,,2026-01-28T11:58:37.457Z,2026-01-28T13:44:45.889Z,2026-01-28T13:44:45.877Z
19578,İstanbul Nişantaşı clinic,istanbul-nisantasi-clinic,,1,,Tibb,,,,,,True,,,https://www.instagram.com/istanbul_nisantasi_clinic/,,1308458471,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/logo_page_0001_1_squared_b9960117fa.png,,2026-01-27T13:35:21.550Z,2026-01-29T05:08:26.683Z,2026-01-29T05:08:26.664Z
19584,Amid Telefon,amid-telefon,,2,,Elektronika və Texnika,,,,,,True,,,,,4100243932,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/AMID_TELEFON_logo_1_1_36bbb5bca1.jpg,,2026-01-28T07:16:42.034Z,2026-01-29T10:39:22.647Z,2026-01-29T10:39:22.626Z
19591,3030 Avto,3030-avto,,2,,Avto,,,,,,True,,,,,7000322852,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/file_00000000cb64722fa6c5366456891888_1_7a089cce4e.png,,2026-01-29T06:00:23.787Z,2026-01-29T13:32:20.819Z,2026-01-29T13:32:20.804Z
19594,Qalan.az,qalan-az,,,,Təhsil,,,,,True,,,,,,1703890111,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Logo_qalanaz_a45393a128.png,,2026-01-29T12:45:50.540Z,2026-01-29T13:04:59.711Z,2026-01-29T12:51:23.549Z
19595,Amor Fati lady club,amor-fati-lady-club,,1,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,True,,,https://www.instagram.com/amorfati_ladyclub/,,2907979211,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Amor_Fati_lady_club_dc76230970.png,,2026-01-29T13:00:44.671Z,2026-01-29T13:01:57.121Z,2026-01-29T13:01:57.106Z
19576,Nom-Nom,nom-nom,,2,,Restoran,,,,,,True,,,,,1407487902,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Nom_Nom_9f2ab6633c.png,,2026-01-27T12:19:13.128Z,2026-01-29T13:47:05.589Z,2026-01-29T13:47:05.567Z
19581,Kövsər Parfüm,koevs-r-parfuem,,2,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/kovser_parfums.cosmetics/,,6401268402,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Screenshot_2026_01_27_141710_squared_1_1479f72386.png,,2026-01-28T05:26:39.897Z,2026-01-30T05:18:34.676Z,2026-01-30T05:18:34.483Z
19585,Evrika shop,evrika-shop,,2,,Elektronika və Texnika; Məişət əşyaları,,,,,,True,,,,,1201473482,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/IMG_20260125_WA_0000_squared_1_c1bd3a22d6.png,,2026-01-28T07:38:26.240Z,2026-01-30T07:24:52.121Z,2026-01-30T07:24:52.104Z
19589,Dönezavr,doenezavr,,1.5,,Restoran,,,,,,True,,,https://www.instagram.com/donezavr/?hl=en,,1306880872,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Doenezavr_9b142c6a10.png,,2026-01-28T12:09:04.871Z,2026-01-30T11:04:59.078Z,2026-01-30T11:04:58.987Z
19593,Emily Cosmetics,emily-cosmetics,,2,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/emily_cosmetic_?igsh=MXhkMmljcTBnYmdkbA%3D%3D,,4800641722,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Emily_Cosmetics_a51b523f69.jpg,,2026-01-29T08:28:24.136Z,2026-02-02T07:22:50.252Z,2026-02-02T07:22:50.232Z
19586,"""UNİON ACADEMY"" Təhsil və Tədris Mərkəzi",union-academy-t-hsil-v-t-dris-m-rk-zi,,3,,Təhsil,,,,,,True,,,https://www.instagram.com/union.academy/,,1405098651,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/UNION_ACADEMY_T_hsil_v_T_dris_M_rk_zi_e62c09df2c.png,,2026-01-28T08:17:03.394Z,2026-02-03T12:36:25.109Z,2026-02-03T12:36:25.092Z
19535,UnsTOP’s,uns-top-s,,2,,Şirniyyat evi,,,,,,True,,,https://www.instagram.com/unstops.az/,,1506111601,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Uns_TOP_s_eefc019330.jpg,,2026-01-15T14:55:04.316Z,2026-01-22T12:38:30.489Z,2026-01-22T12:38:30.460Z
19577,DiagnosticToolsAzerbaijan,diagnostic-tools-azerbaijan,,5,,Elektronika və Texnika; Avto,,,,,,True,,,https://www.instagram.com/diagnostictoolsazerbaijan/,,3104524172,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/file_000000007afc71f4b2da346886d8488c_squared_1_7741757b56.png,,2026-01-27T12:23:49.810Z,2026-01-29T10:47:42.980Z,2026-01-29T10:47:42.968Z
19592,PARLİSE BEAUTY HOUSE,parlise-beauty-house,,2,,Parfümeriya və Kosmetika,,,,,,True,,,https://www.instagram.com/parlise_beauty/,,2009508301,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/561375453_17847624405576871_1693842777050726597_n_1_1_376c82d72f.jpg,,2026-01-29T06:35:21.491Z,2026-01-30T05:22:54.838Z,2026-01-30T05:22:54.823Z
19580,Live Cosmetics Masazır,live-cosmetics-masazir,,1.5,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,True,,,,,3104394872,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Live_Cosmetics_Masazir_f94b6beafa.png,,2026-01-27T13:42:58.470Z,2026-02-02T06:23:57.698Z,2026-01-30T05:38:27.897Z
19619,WYCON,wycon,,,,Parfümeriya və Kosmetika,,2; 3; 6,,,,,,,https://www.instagram.com/wycon.azerbaijan/,,1400930441,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/WYCON_f52317f530.png,,2026-02-09T06:13:22.062Z,2026-02-09T06:13:23.203Z,2026-02-09T06:13:23.185Z
19597,Projector AZ,projector-az,,2,,Elektronika və Texnika; Kompüter,,,,,,True,,,https://www.instagram.com/projector.az/,,1103167721,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Projector_AZ_68b55f7525.png,,2026-01-30T08:41:53.192Z,2026-01-30T08:43:18.876Z,2026-01-30T08:42:33.234Z
19598,Sabah Edu,sabah-edu,,2,,Təhsil,,,,,,True,,,https://www.instagram.com/sabaheducationalacademy/,,8504773762,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Sabah_Edu_6e34132bd0.png,,2026-01-30T11:13:08.489Z,2026-01-30T11:13:10.161Z,2026-01-30T11:13:10.147Z
19622,Ok boutique,ok-boutique,,2,,Geyim,,,,,,True,,,https://www.instagram.com/_ok_boutique_/,,1103196082,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Ok_boutique_f95f351197.jpg,,2026-02-09T10:24:51.662Z,2026-02-10T05:45:41.615Z,2026-02-10T05:43:01.694Z
19606,SMile Dental,s-mile-dental,,1,,Tibb,,,,,,True,,,,,1503828932,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/6878d7c8_25bb_4483_b54f_8ab4510d71c0_1_0cd906032a.png,,2026-02-04T05:33:53.520Z,2026-02-10T06:24:11.541Z,2026-02-10T06:24:11.523Z
19608,Tufər Brend Qarderob,tuf-r-brend-qarderob,,2,,Geyim,,,,,,True,,,https://www.instagram.com/tufer_brend_qardirob?igsh=cDVuNHJwYmZlZHB5,,2304568902,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Tuf_r_Brend_Qarderob_d5bffccd5b.jpg,,2026-02-04T07:28:45.607Z,2026-02-04T07:36:40.320Z,2026-02-04T07:34:42.696Z
19601,CİRƏ DUZ KULİNARİYA,cir-duz-kulinariya,,3,,Restoran,,,,,,True,,,https://www.instagram.com/cire_duz?igsh=dTdtbGYyMzVrZjV0,,1407108732,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/CIR_DUZ_KULINARIYA_9f89960d57.jpg,,2026-01-30T12:20:05.450Z,2026-01-30T12:44:29.666Z,2026-01-30T12:38:11.620Z
19602,Luxury brand biju,luxury-brand-biju,,2,,Ayaqqabı və çanta,,,,,,True,,,https://www.instagram.com/luxury.brandbiju1/,,1504662242,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Luxury_brand_biju_bffefc5495.jpg,,2026-02-02T08:13:49.393Z,2026-02-02T08:14:32.194Z,2026-02-02T08:14:32.181Z
19603,LİPTON MARKET,lipton-market,,1,,Supermarket,,,,,,True,,,,,1103145962,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/LIPTON_MARKET_cfbc6950a8.png,,2026-02-02T08:22:40.632Z,2026-02-02T08:23:19.734Z,2026-02-02T08:23:19.719Z
19596,Lauren,lauren,,2,,Geyim,,,,,,True,,,https://www.instagram.com/lauren.boutigue/,,2903357142,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Lauren_9da45cd845.jpg,,2026-01-30T07:47:10.605Z,2026-02-02T08:35:22.618Z,2026-02-02T08:35:22.601Z
19604,COFCAF,cofcaf,,2,,Restoran,,,,,,True,,,https://www.instagram.com/cofcaf.az/,,1309784231,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/COFCAF_b676e0ef85.jpg,,2026-02-02T12:11:40.386Z,2026-02-02T12:46:41.738Z,2026-02-02T12:46:41.727Z
19605,Pierre Cardin,pierre-cardin,,2,,Geyim,,,,,,True,,,https://www.instagram.com/pierre_cardin_geyim?igsh=MThlNDdpMHp4YWFmdA==,,4001062102,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Logo_Pierre_Cardin_6a812b1283.jpg,,2026-02-03T10:54:50.969Z,2026-02-03T12:47:47.216Z,2026-02-03T12:47:47.204Z
19621,SOKOLOV,sokolov,,,,Zinət əşyaları,,2; 3; 6; 12,,,,,,,https://www.instagram.com/sokolov_azerbaijan/,,1400930441,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/SOKOLOV_83b742e23d.png,,2026-02-09T08:13:03.896Z,2026-02-09T08:14:27.399Z,2026-02-09T08:13:05.997Z
